date	hour	precip	drivers_onduty	drivers_occupied	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings
2011-03-20	12	NA	8559	8558	6499.23638889	4424.1375	40957	24405	66196.685945	253382.228795
2011-03-20	13	NA	8760	8760	6533.27777778	4650.095	41594	24503	66862.3303326	259349.353675
2011-03-20	14	NA	9176	9175	6902.5525	5043.04194444	41983	24656	70804.5443575	276164.904888
2011-03-20	15	NA	9299	9298	6928.45277778	5148.82722222	39721	23320	71248.6389233	276022.548785
2011-03-20	16	NA	9183	9181	6232.51166667	4933.06055556	35362	20737	69038.0717466	262536.69655
2011-03-20	17	NA	8967	8966	6338.18361111	4979.38666667	39198	23072	71412.292399	270373.657973
2011-03-20	18	NA	9163	9163	7017.37111111	5145.43111111	42544	25021	73878.0774541	283747.523146
2011-03-20	19	NA	9170	9170	6856.73972222	4868.58888889	42075	24720	71779.91149	272409.032688
2011-03-20	20	NA	8876	8876	6312.32777778	4161.005	37345	22091	65622.0803888	250459.798429
2011-03-20	21	NA	8461	8461	5949.26083333	3923.93138889	36228	21164	67351.0241393	247404.844744
2011-03-20	22	NA	7925	7925	5392.48333333	3494.10222222	31455	18588	64065.2753715	230421.888565
2011-03-20	23	NA	6821	6819	4371.36111111	2796.9275	25689	15193	53593.600591	188539.47008
2011-03-21	0	NA	5616	5615	3268.84666667	2048.46222222	17320	10334	43601.218577	144114.318553
2011-03-21	1	NA	3898	3898	1893.47222222	1197.48722222	10041	6136	26002.4809425	86041.3780745
2011-03-21	2	NA	2363	2362	1107.94666667	674.937222222	6004	3703	13443.9155377	45278.6709278
2011-03-21	3	NA	1712	1710	765.655833333	470.7975	4253	2616	9650.86287279	32336.6091306
2011-03-21	4	NA	1812	1812	755.002777778	506.153611111	4038	2621	12172.2548313	39332.4161075
2011-03-21	5	0	2839	2839	1153.36305556	785.910277778	6784	4602	20144.3887152	65802.8256696
2011-03-21	6	5	5290	5290	2947.3825	1987.12638889	18091	12549	37666.2404914	132559.149387
2011-03-21	7	8	7802	7802	5701.41138889	4003.00388889	32719	22452	57346.3586784	219104.848255
2011-03-21	8	13	9088	9088	7756.42583333	5903.61416667	41308	27394	66240.6413478	278123.361157
2011-03-21	9	13	9698	9698	8416.04194444	6352.11194444	40358	26965	66094.4418169	290971.848846
2011-03-21	10	0	9784	9784	7600.46805556	5222.00638889	35526	23080	59830.734393	252703.567505
2011-03-21	11	2	9548	9547	6840.30583333	4596.22694444	34451	21936	55132.4626646	230930.640575
2011-03-21	12	2	9507	9507	6858.42888889	4673.38	36907	23263	56795.1198474	240343.243216
2011-03-21	13	1	9423	9422	6433.22305556	4262.66111111	34375	21974	55159.7213327	226831.664626
2011-03-21	14	NA	9592	9592	6766.72055556	4472.47416667	35846	22654	58679.814013	238744.204091
2011-03-21	15	NA	9622	9622	6585.95083333	4450.595	34349	21580	59160.8375962	237965.690961
2011-03-21	16	NA	9240	9239	5573.78138889	3949.81472222	31366	19494	55052.7386809	233189.599565
2011-03-21	17	NA	9833	9831	6630.49888889	4657.54861111	38546	24373	61872.4324555	271522.641089
2011-03-21	18	NA	10651	10651	8370.48777778	5565.93944444	45884	28945	73058.9297607	325033.418082
2011-03-21	19	NA	10546	10546	8018.29388889	5219.95888889	46465	29081	73393.3025398	318226.023206
2011-03-21	20	NA	10109	10109	7126.53388889	4417.55361111	40937	25513	71049.0557756	276685.712083
2011-03-21	21	NA	9434	9431	6494.615	4109.11722222	38174	23553	70985.276849	265801.783245
2011-03-21	22	NA	8918	8917	6142.63805556	3914.74222222	35133	21201	67613.7681535	250237.026289
2011-03-21	23	NA	8161	8160	5153.08166667	3159.76194444	27292	16568	59374.70152	210012.9842
2011-03-22	0	NA	6615	6614	3617.79805556	2238.77333333	17984	11124	46467.5357951	156324.785526
2011-03-22	1	NA	4218	4217	1883.015	1177.76888889	9900	6168	24834.6170948	83525.8399638
2011-03-22	2	NA	2451	2450	1125.8075	690.646666667	5911	3907	14009.0433325	47405.408731
2011-03-22	3	NA	1796	1796	733.508055556	466.481666667	3966	2520	9842.43568208	32549.8458455
2011-03-22	4	NA	1736	1735	659.713055556	445.960277778	3727	2402	10408.5760823	33970.974372
2011-03-22	5	NA	2634	2633	914.101666667	635.033888889	5734	3912	15971.0062428	53235.7728217
2011-03-22	6	NA	5357	5357	2643.23805556	1628.35138889	16683	11496	31665.8085137	113388.643279
2011-03-22	7	NA	8323	8323	5689.44111111	3527.24805556	31654	21763	54411.2540974	207355.821442
2011-03-22	8	NA	9785	9785	8017.67888889	5461.12	40462	27301	64016.0045971	271325.864076
2011-03-22	9	NA	10368	10367	8538.07166667	5862.23055556	38962	26266	62655.0584172	277118.032918
2011-03-22	10	NA	10268	10268	7405.1275	4875.86083333	34654	22776	56146.9400567	241169.779086
2011-03-22	11	NA	9959	9959	6754.245	4445.74888889	33876	21833	52430.6715987	223225.909806
2011-03-22	12	NA	9987	9987	7119.42277778	4771.42194444	36282	23281	54928.7667364	238432.27473
2011-03-22	13	NA	9965	9965	6933.07166667	4620.59111111	35590	22722	54624.9372758	233294.93634
2011-03-22	14	NA	10165	10165	7449.61972222	5083.88361111	37705	23838	59856.4572225	253709.595928
2011-03-22	15	NA	10048	10048	7166.46916667	5067.53388889	36331	22832	61494.0138914	254150.772382
2011-03-22	16	NA	9718	9718	5859.72416667	4427.90194444	32372	20140	56360.0012276	247300.424556
2011-03-22	17	NA	9948	9948	6712.87361111	5089.685	39370	24937	61254.7068504	280588.813451
2011-03-22	18	NA	10730	10730	8667.04944444	6215.90527778	48938	30734	70721.7320528	336608.004622
2011-03-22	19	NA	11044	11044	8805.68583333	6079.91777778	51351	32312	78720.1085636	352989.387836
2011-03-22	20	NA	10812	10812	8402.55111111	5534.51611111	48706	30382	80372.4548795	326661.565939
2011-03-22	21	NA	10432	10431	7915.24361111	5329.17472222	48174	29408	81935.6415521	320882.808578
2011-03-22	22	NA	10187	10187	7748.5125	5275.12888889	44018	26599	81094.2389625	312426.265551
2011-03-22	23	NA	9486	9485	6520.97777778	4113.04944444	34693	21084	68081.9572097	252294.655154
2011-03-23	0	0	7877	7876	4497.79944444	2796.66	23177	14052	49596.8358073	177222.649266
2011-03-23	1	5	5394	5394	2832.685	1768.43638889	14940	9118	31245.1342462	111357.895841
2011-03-23	2	12	3498	3498	1772.92333333	1101.66305556	9477	5720	20039.5936117	70158.2989758
2011-03-23	3	4	2318	2317	1039.79472222	643.230277778	5609	3443	11848.47432	41453.9784456
2011-03-23	4	14	2036	2035	908.323333333	613.997222222	4782	3047	12727.1905146	42197.5826593
2011-03-23	5	6	2685	2684	1045.96722222	708.016944444	6158	4192	16369.6051353	55147.5892169
2011-03-23	6	1	5304	5304	2772.56527778	1767.77722222	17384	12164	32663.206465	117270.038121
2011-03-23	7	2	8109	8109	5796.64388889	3849.77916667	33487	23091	54145.002629	211271.85288
2011-03-23	8	3	9498	9496	7953.95583333	5871.93472222	43229	29071	64886.5330812	279496.005868
2011-03-23	9	0	10077	10077	8533.86777778	6152.3975	41633	27958	62438.1721229	282538.011218
2011-03-23	10	1	10160	10160	7841.28972222	5324.12416667	37029	24413	56333.8254627	251141.860484
